doc_id,Group,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronouns,f_12_proverb_do,f_13_wh_question,f_14_nominalizations,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_60_that_deletion,f_61_stranded_preposition,f_62_split_infinitve,f_63_split_auxiliary,f_64_phrasal_coordination,f_65_clausal_coordination,f_66_neg_synthetic,f_67_neg_analytic
student-200-1_011,Student,0,0,57.85123966942149,0,0,8.264462809917356,0,0,0,8.264462809917356,0,8.264462809917356,0,33.057851239669425,24.793388429752067,223.1404958677686,8.264462809917356,0,33.057851239669425,0,0,0,0,33.057851239669425,0,0,8.264462809917356,8.264462809917356,0,8.264462809917356,0,8.264462809917356,0,0,0,0,0,8.264462809917356,140.49586776859505,99.17355371900827,0,49.586776859504134,0.6942148760330579,5.297520661157025,16.528925619834713,0,0,0,8.264462809917356,0,0,8.264462809917356,0,8.264462809917356,8.264462809917356,8.264462809917356,8.264462809917356,0,0,0,0,0,0,16.528925619834713,0,0,0
student-200-1_012,Student,17.241379310344826,0,103.44827586206897,0,0,8.620689655172413,0,25.862068965517242,0,8.620689655172413,0,0,0,0,0,258.62068965517244,0,0,60.3448275862069,8.620689655172413,0,0,8.620689655172413,17.241379310344826,0,0,0,0,8.620689655172413,0,0,0,0,8.620689655172413,8.620689655172413,0,0,0,103.44827586206897,51.724137931034484,0,68.9655172413793,0.6724137931034483,4.521739130434782,8.620689655172413,0,0,0,17.241379310344826,0,17.241379310344826,8.620689655172413,0,8.620689655172413,0,17.241379310344826,0,0,0,0,0,0,0,0,8.620689655172413,0,0
student-200-1_013,Student,0,0,74.3801652892562,0,0,49.586776859504134,0,16.528925619834713,24.793388429752067,0,8.264462809917356,0,0,0,0,206.61157024793388,0,0,33.057851239669425,0,0,0,8.264462809917356,33.057851239669425,0,0,0,0,8.264462809917356,8.264462809917356,16.528925619834713,0,0,0,8.264462809917356,0,0,24.793388429752067,82.64462809917356,57.85123966942149,0,24.793388429752067,0.6446280991735537,4.3884297520661155,0,0,0,0,33.057851239669425,0,16.528925619834713,24.793388429752067,0,8.264462809917356,0,8.264462809917356,16.528925619834713,0,0,0,0,8.264462809917356,0,0,0,0,0
student-200-1_014,Student,0,0,42.5531914893617,0,0,21.27659574468085,0,0,0,0,0,0,0,63.82978723404255,0,361.7021276595745,0,0,42.5531914893617,0,0,0,0,21.27659574468085,0,0,21.27659574468085,0,0,0,0,0,0,0,0,0,0,0,191.48936170212767,63.82978723404255,0,21.27659574468085,0.851063829787234,4.978260869565218,21.27659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
student-200-1_015,Student,0,0,62.01550387596899,23.25581395348837,0,7.751937984496124,0,7.751937984496124,7.751937984496124,0,0,0,7.751937984496124,38.75968992248062,0,271.3178294573643,0,0,38.75968992248062,0,0,0,7.751937984496124,38.75968992248062,0,0,0,0,0,0,0,0,0,15.503875968992247,0,0,15.503875968992247,0,131.78294573643413,69.76744186046511,0,85.27131782945736,0.6976744186046512,4.875968992248062,7.751937984496124,7.751937984496124,0,0,23.25581395348837,0,7.751937984496124,15.503875968992247,0,0,0,15.503875968992247,0,0,0,0,7.751937984496124,0,0,7.751937984496124,0,0,7.751937984496124
student-200-1_016,Student,15.037593984962406,0,37.59398496240601,0,0,7.518796992481203,0,15.037593984962406,7.518796992481203,7.518796992481203,0,0,0,7.518796992481203,0,390.97744360902254,7.518796992481203,0,22.55639097744361,0,7.518796992481203,0,0,15.037593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.30075187969925,75.18796992481202,0,15.037593984962406,0.6842105263157895,5.462121212121212,7.518796992481203,0,0,0,0,0,7.518796992481203,15.037593984962406,0,0,15.037593984962406,7.518796992481203,0,0,0,0,0,0,0,7.518796992481203,7.518796992481203,0,0
student-200-1_017,Student,6.5359477124183005,19.607843137254903,58.8235294117647,0,0,6.5359477124183005,0,19.607843137254903,6.5359477124183005,0,0,0,0,6.5359477124183005,0,300.65359477124184,0,0,45.7516339869281,6.5359477124183005,0,0,0,39.21568627450981,0,0,0,6.5359477124183005,6.5359477124183005,0,6.5359477124183005,0,0,0,0,0,0,26.143790849673202,117.6470588235294,32.67973856209151,0,32.67973856209151,0.6666666666666666,5.006622516556291,6.5359477124183005,0,0,6.5359477124183005,0,0,0,6.5359477124183005,0,0,0,0,0,0,0,0,0,0,6.5359477124183005,19.607843137254903,6.5359477124183005,0,0
student-200-1_018,Student,0,0,49.64539007092199,0,0,7.092198581560283,0,14.184397163120567,7.092198581560283,0,0,0,0,7.092198581560283,0,333.3333333333333,0,0,42.5531914893617,0,0,0,7.092198581560283,21.27659574468085,0,0,7.092198581560283,0,0,0,0,0,0,0,0,0,0,14.184397163120567,141.84397163120568,92.19858156028369,0,49.64539007092199,0.6428571428571429,5.268115942028985,14.184397163120567,0,0,7.092198581560283,7.092198581560283,0,7.092198581560283,7.092198581560283,0,0,7.092198581560283,7.092198581560283,0,0,0,0,0,7.092198581560283,0,7.092198581560283,0,0,0
student-200-1_019,Student,8,0,40,0,0,8,0,24,0,16,0,0,0,24,0,344,8,8,16,0,0,0,8,16,0,0,0,0,0,0,0,0,0,8,0,0,0,8,144,64,0,16,0.6854838709677419,5.375,0,0,0,0,0,0,8,0,0,16,8,24,16,0,0,0,0,0,0,24,0,0,0
student-200-1_020,Student,7.6923076923076925,7.6923076923076925,46.15384615384615,0,0,7.6923076923076925,0,30.76923076923077,0,0,0,0,0,0,0,315.38461538461536,0,0,23.076923076923077,0,0,0,0,7.6923076923076925,30.76923076923077,0,0,0,7.6923076923076925,0,0,0,0,0,0,0,0,15.384615384615385,123.07692307692308,92.3076923076923,0,53.84615384615385,0.7076923076923077,5.2846153846153845,7.6923076923076925,0,0,0,0,0,7.6923076923076925,15.384615384615385,0,0,15.384615384615385,0,0,0,0,0,0,0,0,23.076923076923077,0,0,0
student-200-1_021,Student,0,0,100,0,0,0,0,40,0,0,0,0,0,20,20,200,0,0,20,0,0,0,20,80,0,0,0,0,0,0,0,0,20,0,0,0,0,40,80,0,0,60,0.8,5.02,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,0,0,0,0
student-200-1_022,Student,0,0,57.47126436781609,0,0,11.494252873563218,0,0,0,0,0,0,0,11.494252873563218,11.494252873563218,310.3448275862069,0,0,22.988505747126435,0,0,0,0,11.494252873563218,0,0,0,0,0,0,0,0,0,0,0,0,0,11.494252873563218,126.43678160919542,114.94252873563218,0,57.47126436781609,0.6781609195402298,4.976744186046512,11.494252873563218,0,0,0,22.988505747126435,0,11.494252873563218,11.494252873563218,0,11.494252873563218,0,22.988505747126435,0,0,0,0,0,0,0,11.494252873563218,11.494252873563218,0,0
student-200-1_023,Student,7.462686567164179,0,52.23880597014925,0,0,7.462686567164179,0,0,22.388059701492537,0,0,0,0,7.462686567164179,14.925373134328359,261.19402985074623,0,0,29.850746268656717,7.462686567164179,7.462686567164179,7.462686567164179,0,29.850746268656717,0,0,0,0,7.462686567164179,0,7.462686567164179,0,0,0,0,0,7.462686567164179,7.462686567164179,141.7910447761194,74.62686567164178,0,52.23880597014925,0.6742424242424242,4.558139534883721,7.462686567164179,0,0,0,7.462686567164179,0,7.462686567164179,7.462686567164179,0,14.925373134328359,0,14.925373134328359,7.462686567164179,7.462686567164179,7.462686567164179,0,0,0,0,7.462686567164179,7.462686567164179,0,0
student-200-1_024,Student,7.6923076923076925,0,84.61538461538461,0,0,7.6923076923076925,0,7.6923076923076925,7.6923076923076925,0,0,7.6923076923076925,0,30.76923076923077,0,223.0769230769231,23.076923076923077,0,38.46153846153847,0,0,0,0,53.84615384615385,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,7.6923076923076925,0,0,23.076923076923077,84.61538461538461,76.92307692307693,0,84.61538461538461,0.6846153846153846,5.093023255813954,7.6923076923076925,0,0,0,23.076923076923077,0,15.384615384615385,0,0,0,0,15.384615384615385,23.076923076923077,0,0,0,0,0,0,7.6923076923076925,0,0,0
student-200-1_025,Student,0,0,58.51063829787234,5.319148936170213,0,0,0,5.319148936170213,15.957446808510637,0,0,0,0,47.87234042553192,0,223.40425531914892,15.957446808510637,0,15.957446808510637,0,0,0,0,26.595744680851062,0,0,0,0,0,0,5.319148936170213,0,5.319148936170213,0,0,0,0,31.914893617021274,90.42553191489363,95.74468085106383,5.319148936170213,79.7872340425532,0.6436170212765957,5.292553191489362,5.319148936170213,5.319148936170213,0,0,21.27659574468085,0,10.638297872340425,26.595744680851062,0,0,0,0,10.638297872340425,0,0,0,0,0,15.957446808510637,21.27659574468085,10.638297872340425,5.319148936170213,0
student-200-1_026,Student,0,12.903225806451612,83.87096774193549,0,0,6.451612903225806,0,12.903225806451612,12.903225806451612,6.451612903225806,6.451612903225806,0,0,25.806451612903224,0,225.80645161290323,12.903225806451612,0,38.70967741935484,12.903225806451612,12.903225806451612,0,0,19.35483870967742,6.451612903225806,0,6.451612903225806,0,25.806451612903224,0,0,0,0,0,0,0,6.451612903225806,6.451612903225806,122.58064516129032,32.25806451612903,6.451612903225806,45.16129032258064,0.6666666666666666,4.644736842105263,0,0,6.451612903225806,0,12.903225806451612,0,12.903225806451612,6.451612903225806,0,6.451612903225806,0,19.35483870967742,12.903225806451612,0,0,0,0,0,0,32.25806451612903,0,12.903225806451612,0
student-200-1_027,Student,4.716981132075471,14.150943396226415,37.73584905660377,0,0,0,0,23.58490566037736,14.150943396226415,0,0,0,4.716981132075471,0,4.716981132075471,235.8490566037736,14.150943396226415,0,23.58490566037736,4.716981132075471,0,0,0,42.45283018867924,4.716981132075471,0,0,4.716981132075471,4.716981132075471,0,0,0,0,4.716981132075471,0,0,4.716981132075471,9.433962264150942,103.77358490566039,108.49056603773585,0,61.320754716981135,0.6367924528301887,4.578199052132701,4.716981132075471,0,0,0,18.867924528301884,0,0,14.150943396226415,0,0,0,28.30188679245283,0,9.433962264150942,0,0,0,0,4.716981132075471,4.716981132075471,4.716981132075471,0,0
student-200-1_028,Student,0,19.41747572815534,77.66990291262135,0,0,9.70873786407767,0,9.70873786407767,48.543689320388346,9.70873786407767,0,0,0,29.12621359223301,9.70873786407767,291.26213592233006,0,0,38.83495145631068,9.70873786407767,0,0,0,29.12621359223301,9.70873786407767,0,0,9.70873786407767,0,0,0,0,0,0,0,0,0,19.41747572815534,97.08737864077669,77.66990291262135,0,38.83495145631068,0.6893203883495146,5.242718446601942,0,0,0,0,9.70873786407767,0,19.41747572815534,0,0,0,0,29.12621359223301,0,0,0,0,0,0,0,19.41747572815534,9.70873786407767,0,0
student-200-1_029,Student,0,0,50.955414012738856,0,0,12.738853503184714,0,31.84713375796178,6.369426751592357,0,0,6.369426751592357,6.369426751592357,25.477707006369428,6.369426751592357,254.77707006369425,6.369426751592357,0,31.84713375796178,0,0,0,0,6.369426751592357,0,0,0,0,0,0,0,0,0,0,0,0,19.108280254777068,25.477707006369428,70.06369426751593,133.7579617834395,0,50.955414012738856,0.6624203821656051,5.111111111111111,12.738853503184714,0,0,0,12.738853503184714,0,6.369426751592357,12.738853503184714,6.369426751592357,6.369426751592357,0,19.108280254777068,6.369426751592357,0,6.369426751592357,0,0,0,0,6.369426751592357,6.369426751592357,0,0
student-200-1_030,Student,0,0,43.01075268817205,0,0,0,0,32.25806451612903,10.752688172043012,0,0,0,0,10.752688172043012,10.752688172043012,290.32258064516134,0,10.752688172043012,10.752688172043012,0,0,0,0,10.752688172043012,0,0,0,0,0,0,0,0,0,0,0,0,0,10.752688172043012,150.53763440860214,107.52688172043011,10.752688172043012,64.51612903225806,0.7741935483870968,4.946236559139785,10.752688172043012,0,0,0,10.752688172043012,0,0,10.752688172043012,0,0,0,0,0,21.505376344086024,0,0,0,0,0,10.752688172043012,0,0,0
student-200-1_031,Student,0,0,60,0,0,0,0,0,20,10,0,0,0,30,20,280,10,0,60,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,140,80,0,10,0.65,4.84,10,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0
student-200-1_032,Student,10.989010989010989,10.989010989010989,43.956043956043956,0,0,21.978021978021978,0,10.989010989010989,0,10.989010989010989,10.989010989010989,0,0,10.989010989010989,10.989010989010989,285.7142857142857,0,0,32.96703296703297,10.989010989010989,0,0,0,32.96703296703297,0,0,0,0,10.989010989010989,0,0,0,0,0,0,0,10.989010989010989,0,109.89010989010988,21.978021978021978,10.989010989010989,21.978021978021978,0.7252747252747253,4.967032967032967,0,10.989010989010989,0,0,0,0,10.989010989010989,10.989010989010989,0,32.96703296703297,0,10.989010989010989,0,0,0,0,0,0,0,32.96703296703297,10.989010989010989,0,0
student-200-1_033,Student,0,6.41025641025641,102.56410256410255,12.82051282051282,0,6.41025641025641,0,12.82051282051282,19.230769230769234,0,0,0,0,19.230769230769234,6.41025641025641,250,0,0,38.46153846153847,0,0,0,0,25.64102564102564,0,0,0,6.41025641025641,19.230769230769234,0,12.82051282051282,0,0,0,0,0,0,19.230769230769234,70.51282051282051,76.92307692307693,0,76.92307692307693,0.6730769230769231,5.044871794871795,0,0,0,0,12.82051282051282,0,12.82051282051282,19.230769230769234,0,0,0,19.230769230769234,12.82051282051282,0,0,0,0,0,0,12.82051282051282,0,0,6.41025641025641
student-200-1_034,Student,0,14.492753623188406,72.46376811594203,14.492753623188406,0,28.985507246376812,0,0,14.492753623188406,0,0,0,0,43.47826086956522,0,231.8840579710145,0,0,28.985507246376812,0,0,0,0,14.492753623188406,0,0,14.492753623188406,0,0,0,0,0,0,0,0,0,0,0,173.91304347826087,28.985507246376812,0,14.492753623188406,0.6231884057971014,4.565217391304348,0,0,0,0,28.985507246376812,0,28.985507246376812,0,0,0,0,14.492753623188406,0,0,0,0,0,0,0,28.985507246376812,28.985507246376812,0,0
student-200-1_035,Student,0,25,41.666666666666664,0,0,33.333333333333336,0,0,0,0,0,0,0,33.333333333333336,16.666666666666668,316.66666666666663,0,0,16.666666666666668,0,0,0,0,25,0,0,0,0,0,0,0,0,8.333333333333334,0,0,0,0,8.333333333333334,116.66666666666667,50,0,58.333333333333336,0.6890756302521008,5.554621848739496,0,0,0,8.333333333333334,0,0,8.333333333333334,8.333333333333334,0,0,16.666666666666668,16.666666666666668,8.333333333333334,0,0,0,0,0,8.333333333333334,16.666666666666668,0,0,0
student-200-1_036,Student,6.896551724137931,6.896551724137931,48.275862068965516,0,0,0,0,6.896551724137931,0,0,0,0,0,41.37931034482759,0,344.82758620689657,13.793103448275861,0,27.586206896551722,0,0,0,6.896551724137931,20.689655172413794,6.896551724137931,0,6.896551724137931,0,0,0,6.896551724137931,0,0,0,0,0,0,0,151.72413793103448,48.275862068965516,0,41.37931034482759,0.7448275862068966,5.375,0,0,0,0,0,0,6.896551724137931,6.896551724137931,0,0,6.896551724137931,20.689655172413794,6.896551724137931,0,0,0,0,0,6.896551724137931,20.689655172413794,6.896551724137931,0,0
student-200-1_037,Student,0,50.63291139240506,50.63291139240506,0,0,0,0,12.658227848101266,12.658227848101266,12.658227848101266,0,0,0,37.9746835443038,0,253.16455696202533,0,0,12.658227848101266,0,0,0,0,50.63291139240506,0,0,12.658227848101266,0,0,0,0,0,0,0,0,0,0,12.658227848101266,151.8987341772152,37.9746835443038,0,63.29113924050633,0.759493670886076,5,0,0,0,0,12.658227848101266,0,12.658227848101266,12.658227848101266,0,0,0,0,0,0,0,0,0,0,12.658227848101266,12.658227848101266,0,0,0
student-200-1_038,Student,0,17.543859649122805,96.49122807017544,8.771929824561402,0,0,0,26.31578947368421,0,17.543859649122805,0,0,0,35.08771929824561,8.771929824561402,228.07017543859646,0,0,26.31578947368421,0,0,0,0,26.31578947368421,0,0,8.771929824561402,0,8.771929824561402,0,0,0,0,8.771929824561402,0,0,0,8.771929824561402,114.03508771929823,52.63157894736842,0,17.543859649122805,0.6754385964912281,4.842105263157895,0,0,0,0,0,0,35.08771929824561,8.771929824561402,0,8.771929824561402,8.771929824561402,8.771929824561402,8.771929824561402,0,0,8.771929824561402,0,0,8.771929824561402,0,17.543859649122805,0,0
student-200-1_039,Student,0,0,72.91666666666667,0,0,10.416666666666666,0,0,10.416666666666666,0,0,0,0,31.25,0,364.5833333333333,20.833333333333332,0,52.083333333333336,10.416666666666666,10.416666666666666,0,0,10.416666666666666,0,0,20.833333333333332,0,0,0,0,0,0,0,0,0,0,10.416666666666666,156.25,62.5,0,41.666666666666664,0.6666666666666666,5.114583333333333,0,0,0,0,20.833333333333332,0,20.833333333333332,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0
student-200-1_040,Student,0,9.25925925925926,64.81481481481481,0,0,9.25925925925926,0,9.25925925925926,9.25925925925926,0,0,0,0,0,27.777777777777775,259.25925925925924,0,0,18.51851851851852,0,0,0,0,37.03703703703704,0,0,0,9.25925925925926,9.25925925925926,0,0,0,0,0,0,0,0,46.29629629629629,101.85185185185185,18.51851851851852,0,74.07407407407408,0.6728971962616822,4.738317757009346,0,9.25925925925926,0,0,9.25925925925926,0,37.03703703703704,9.25925925925926,0,0,9.25925925925926,9.25925925925926,0,0,0,0,0,0,9.25925925925926,27.777777777777775,0,0,0
student-200-1_041,Student,16.129032258064516,0,129.03225806451613,0,0,48.387096774193544,0,0,16.129032258064516,0,0,0,0,0,0,193.54838709677418,16.129032258064516,0,64.51612903225806,0,0,0,32.25806451612903,48.387096774193544,0,0,0,0,0,0,0,0,0,0,0,0,0,16.129032258064516,112.90322580645162,48.387096774193544,0,64.51612903225806,0.6935483870967742,4.645161290322581,0,0,16.129032258064516,0,48.387096774193544,0,16.129032258064516,0,0,0,16.129032258064516,32.25806451612903,16.129032258064516,0,0,0,0,0,0,16.129032258064516,16.129032258064516,0,0
student-200-1_042,Student,5.555555555555555,5.555555555555555,50,11.11111111111111,0,33.333333333333336,0,0,0,0,0,0,0,0,16.666666666666668,300,16.666666666666668,0,27.777777777777775,0,0,0,0,27.777777777777775,0,0,0,0,5.555555555555555,0,0,0,0,0,0,0,0,5.555555555555555,127.77777777777777,61.11111111111111,5.555555555555555,44.44444444444444,0.6368715083798883,4.657303370786517,0,5.555555555555555,0,5.555555555555555,5.555555555555555,0,22.22222222222222,22.22222222222222,0,0,0,5.555555555555555,0,0,0,0,5.555555555555555,0,0,0,0,0,5.555555555555555
student-200-1_043,Student,5.714285714285714,0,68.57142857142857,5.714285714285714,0,0,17.142857142857142,22.857142857142858,0,5.714285714285714,0,0,0,11.428571428571429,5.714285714285714,314.2857142857143,11.428571428571429,0,28.57142857142857,5.714285714285714,0,0,0,11.428571428571429,0,0,11.428571428571429,0,5.714285714285714,0,17.142857142857142,0,0,0,0,0,0,17.142857142857142,108.57142857142857,57.14285714285714,0,40,0.5942857142857143,4.7542857142857144,0,0,0,0,0,0,34.285714285714285,0,0,11.428571428571429,0,17.142857142857142,0,0,0,5.714285714285714,0,0,0,5.714285714285714,5.714285714285714,0,0
